room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng,hotel_id,room_room_type_name,hotel_name,hotel_address,region
4135.0,1,1,1,1,1,1,1,1,1,2.0,36.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2228335.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Nhỏ có Cảnh (Junior Suite View),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4135.0,1,1,1,1,1,1,1,1,1,2.0,36.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2311503.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Nhỏ có Cảnh (Junior Suite View),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4135.0,1,1,1,1,1,1,1,1,1,2.0,36.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2406543.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Nhỏ có Cảnh (Junior Suite View),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4135.0,1,1,1,1,1,1,1,1,1,2.0,36.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2417258.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Nhỏ có Cảnh (Junior Suite View),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4135.0,1,1,1,1,1,1,1,1,1,2.0,36.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2480153.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Nhỏ có Cảnh (Junior Suite View),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4135.0,1,1,1,1,1,1,1,1,1,2.0,36.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2986570.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Nhỏ có Cảnh (Junior Suite View),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4136.0,1,1,1,1,1,1,1,1,1,2.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2334011.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Hoàng Đế có Giường Lớn (Imperial Suite king bed),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4136.0,1,1,1,1,1,1,1,1,1,2.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2400407.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Hoàng Đế có Giường Lớn (Imperial Suite king bed),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4136.0,1,1,1,1,1,1,1,1,1,2.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2492808.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Hoàng Đế có Giường Lớn (Imperial Suite king bed),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4136.0,1,1,1,1,1,1,1,1,1,2.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2510229.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Hoàng Đế có Giường Lớn (Imperial Suite king bed),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4136.0,1,1,1,1,1,1,1,1,1,2.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2569057.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Hoàng Đế có Giường Lớn (Imperial Suite king bed),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4136.0,1,1,1,1,1,1,1,1,1,2.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3101438.0,2.0,1.0,1,1,1,1,1,1,1,161666.0,Suite Hoàng Đế có Giường Lớn (Imperial Suite king bed),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4137.0,1,1,1,1,1,1,1,1,1,1.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3051304.0,3.0,1.0,1,1,1,1,1,1,1,161666.0,Phòng Suite gia đình (Family Suite),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4137.0,1,1,1,1,1,1,1,1,1,1.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3111638.0,3.0,1.0,1,1,1,1,1,1,1,161666.0,Phòng Suite gia đình (Family Suite),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4137.0,1,1,1,1,1,1,1,1,1,1.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3254001.0000000005,3.0,1.0,1,1,1,1,1,1,1,161666.0,Phòng Suite gia đình (Family Suite),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4137.0,1,1,1,1,1,1,1,1,1,1.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3299038.0,3.0,1.0,1,1,1,1,1,1,1,161666.0,Phòng Suite gia đình (Family Suite),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4137.0,1,1,1,1,1,1,1,1,1,1.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3364614.0,3.0,1.0,1,1,1,1,1,1,1,161666.0,Phòng Suite gia đình (Family Suite),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4137.0,1,1,1,1,1,1,1,1,1,1.0,42.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,4193658.0000000005,3.0,1.0,1,1,1,1,1,1,1,161666.0,Phòng Suite gia đình (Family Suite),Khách Sạn & Spa Imperial (Imperial Hotel & Spa),"44 Phố Hàng Hành, Quận Hoàn Kiếm, Quận Hoàn Kiếm, Hà Nội, Việt Nam, 100000",Hà Nội
4138.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,garden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,333572.0,2.0,0.0,1,1,1,1,1,1,1,55648830.0,Superior Giường Đôi (Chỉ Phòng) (Superior Double (Room Only)),Hotel 239,"645 vũ t ng phan, Trung Hòa Nhân Chính, Hà Nội, Việt Nam, 100000",Hà Nội
4139.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,garden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,333572.0,2.0,0.0,1,1,1,1,1,1,1,55648830.0,Phòng Superior 2 Giường Đơn (Superior Twin),Hotel 239,"645 vũ t ng phan, Trung Hòa Nhân Chính, Hà Nội, Việt Nam, 100000",Hà Nội
4140.0,1,1,1,1,1,1,1,1,1,1.0,16.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,360648.99999999994,2.0,1.0,1,1,1,1,1,1,1,38664563.0,Phòng Superior Giường Đôi - Không có Cửa sổ (Superior Double Room - No Window),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4140.0,1,1,1,1,1,1,1,1,1,1.0,16.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,910000.0,2.0,0.0,1,1,1,1,1,1,1,38664563.0,Phòng Superior Giường Đôi - Không có Cửa sổ (Superior Double Room - No Window),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4141.0,1,1,1,1,1,1,1,1,1,2.0,23.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,405460.99999999994,2.0,1.0,1,1,1,1,1,1,1,38664563.0,Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4141.0,1,1,1,1,1,1,1,1,1,2.0,23.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,958750.0,2.0,0.0,1,1,1,1,1,1,1,38664563.0,Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4142.0,1,1,1,1,1,1,1,1,1,1.0,18.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,412452.0,2.0,1.0,1,1,1,1,1,1,1,38664563.0,Deluxe giường đôi Hướng phố (Deluxe Double City View),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4143.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,438490.0,3.0,1.0,1,1,1,1,1,1,1,38664563.0,Phòng Deluxe 3 người (Deluxe Triple Room),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4143.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1365000.0,3.0,0.0,1,1,1,1,1,1,1,38664563.0,Phòng Deluxe 3 người (Deluxe Triple Room),Khách sạn & Spa La Renta Center (La Renta Center Hotel & Spa),"50A Phố Mã Mây, Phố Cổ, Hà Nội, Việt Nam, 100000",Hà Nội
4144.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,913143.0,2.0,0.0,1,1,1,1,1,1,1,66756156.0,Deluxe giường đôi (Deluxe Double),Khách sạn 22Land Cloud (22Land Cloud Hotel),"150 P. Nguyễn Thai Học, , Ba Đình, Hà Nội, Việt Nam, 10000",Hà Nội
4144.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1002022.0,2.0,1.0,1,1,1,1,1,1,1,66756156.0,Deluxe giường đôi (Deluxe Double),Khách sạn 22Land Cloud (22Land Cloud Hotel),"150 P. Nguyễn Thai Học, , Ba Đình, Hà Nội, Việt Nam, 10000",Hà Nội
4145.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1060559.0,2.0,0.0,1,1,1,1,1,1,1,66756156.0,Phòng Loại Sang 2 Giường Đơn - Bữa Sáng (Deluxe Twin - Breakfast),Khách sạn 22Land Cloud (22Land Cloud Hotel),"150 P. Nguyễn Thai Học, , Ba Đình, Hà Nội, Việt Nam, 10000",Hà Nội
4145.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1228833.0,2.0,0.0,1,1,1,1,1,1,1,66756156.0,Phòng Loại Sang 2 Giường Đơn - Bữa Sáng (Deluxe Twin - Breakfast),Khách sạn 22Land Cloud (22Land Cloud Hotel),"150 P. Nguyễn Thai Học, , Ba Đình, Hà Nội, Việt Nam, 10000",Hà Nội
4146.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1065312.0,2.0,0.0,1,1,1,1,1,1,1,66756156.0,Phòng Executive giường đôi (Executive Double),Khách sạn 22Land Cloud (22Land Cloud Hotel),"150 P. Nguyễn Thai Học, , Ba Đình, Hà Nội, Việt Nam, 10000",Hà Nội
4146.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1170747.0,2.0,0.0,1,1,1,1,1,1,1,66756156.0,Phòng Executive giường đôi (Executive Double),Khách sạn 22Land Cloud (22Land Cloud Hotel),"150 P. Nguyễn Thai Học, , Ba Đình, Hà Nội, Việt Nam, 10000",Hà Nội
4148.0,1,1,1,1,1,1,1,1,1,1.0,20.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,211801.0,2.0,1.0,1,1,1,1,1,1,1,32821725.0,"Phòng Đôi - Ở Trong Ngày, Ở Tối Đa 3 Tiếng (Day Use - Double Room - Max 3 Hours Stay)",Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4149.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,551722.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Superior (Superior Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4149.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,685062.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Superior (Superior Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4150.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,701222.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4150.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,670833.0,1.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4151.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,701222.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Loại Sang Giường Đôi (Deluxe Double Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4152.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,702189.0000000001,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Loại Sang (Deluxe Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4152.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,825000.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Loại Sang (Deluxe Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4153.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,727934.9999999999,2.0,1.0,1,1,1,1,1,1,1,32821725.0,Superior giường Queen (Superior Queen),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4154.0,1,1,1,1,1,1,1,1,1,1.0,30.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,763506.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Deluxe Suite giường King (Deluxe King Suite),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4154.0,1,1,1,1,1,1,1,1,1,1.0,30.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,902159.0000000001,3.0,0.0,1,1,1,1,1,1,1,32821725.0,Deluxe Suite giường King (Deluxe King Suite),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4155.0,1,1,1,1,1,1,1,1,1,1.0,30.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,775000.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Junior Suite,Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4155.0,1,1,1,1,1,1,1,1,1,1.0,30.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,838307.0,2.0,1.0,1,1,1,1,1,1,1,32821725.0,Junior Suite,Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4156.0,1,1,1,1,1,1,1,1,1,1.0,15.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,825000.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Loại Sang (Deluxe Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4156.0,1,1,1,1,1,1,1,1,1,1.0,15.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,742500.0,1.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Loại Sang (Deluxe Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4157.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,838307.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Suite,Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4158.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1018804.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Junior Suite gia đình (Family Junior Suite),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4158.0,1,1,1,1,1,1,1,1,1,1.0,25.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1625000.0,4.0,0.0,1,1,1,1,1,1,1,32821725.0,Junior Suite gia đình (Family Junior Suite),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4159.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1041667.0,3.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Ba Người (Triple Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4160.0,1,1,1,1,1,1,1,1,1,1.0,40.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1354352.0,4.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Bốn Người Cao Cấp (Premium Quadruple Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4160.0,1,1,1,1,1,1,1,1,1,1.0,40.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1546757.0,2.0,0.0,1,1,1,1,1,1,1,32821725.0,Phòng Bốn Người Cao Cấp (Premium Quadruple Room),Khách sạn A83 Hà Nội (Hanoi A83 Hotel),"83/10 Xa Dan Street, Dong Da Dist., Hanoi, Đống Đa, Hà Nội, Việt Nam",Hà Nội
4161.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1416133.0,2.0,0.0,1,1,1,1,1,1,1,52165811.0,Phòng Superior 2 giường (Superior Twin Room),Khách sạn Luxe Paradise Premium (Luxe Paradise Premium Hotel),"No.75 Pham Hong Thai street, Ba Dinh District, Hanoi - Vietnam, Ba Đình, Hà Nội, Việt Nam, 100000",Hà Nội
4161.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1777778.0,2.0,0.0,1,1,1,1,1,1,1,52165811.0,Phòng Superior 2 giường (Superior Twin Room),Khách sạn Luxe Paradise Premium (Luxe Paradise Premium Hotel),"No.75 Pham Hong Thai street, Ba Dinh District, Hanoi - Vietnam, Ba Đình, Hà Nội, Việt Nam, 100000",Hà Nội
4162.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1416133.0,2.0,0.0,1,1,1,1,1,1,1,52165811.0,Phòng Cao Cấp Cho Hai Người (Superior Double Room),Khách sạn Luxe Paradise Premium (Luxe Paradise Premium Hotel),"No.75 Pham Hong Thai street, Ba Dinh District, Hanoi - Vietnam, Ba Đình, Hà Nội, Việt Nam, 100000",Hà Nội
4162.0,1,1,1,1,1,1,1,1,1,1.0,20.0,1.0,1,nature,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1777778.0,2.0,0.0,1,1,1,1,1,1,1,52165811.0,Phòng Cao Cấp Cho Hai Người (Superior Double Room),Khách sạn Luxe Paradise Premium (Luxe Paradise Premium Hotel),"No.75 Pham Hong Thai street, Ba Dinh District, Hanoi - Vietnam, Ba Đình, Hà Nội, Việt Nam, 100000",Hà Nội
4163.0,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1416133.0,2.0,0.0,1,1,1,1,1,1,1,52165811.0,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Khách sạn Luxe Paradise Premium (Luxe Paradise Premium Hotel),"No.75 Pham Hong Thai street, Ba Dinh District, Hanoi - Vietnam, Ba Đình, Hà Nội, Việt Nam, 100000",Hà Nội
